date,nav,fund_code,fund_name,category
2022-03-28,66.96,125354,Axis Small Cap Fund,Small Cap
2022-03-29,67.58,125354,Axis Small Cap Fund,Small Cap
2022-03-30,68.25,125354,Axis Small Cap Fund,Small Cap
2022-03-31,68.27,125354,Axis Small Cap Fund,Small Cap
2022-04-01,68.83,125354,Axis Small Cap Fund,Small Cap
2022-04-04,69.3,125354,Axis Small Cap Fund,Small Cap
2022-04-05,69.61,125354,Axis Small Cap Fund,Small Cap
2022-04-06,69.83,125354,Axis Small Cap Fund,Small Cap
2022-04-07,69.58,125354,Axis Small Cap Fund,Small Cap
2022-04-08,69.99,125354,Axis Small Cap Fund,Small Cap
2022-04-11,70.33,125354,Axis Small Cap Fund,Small Cap
2022-04-12,69.35,125354,Axis Small Cap Fund,Small Cap
2022-04-13,69.18,125354,Axis Small Cap Fund,Small Cap
2022-04-18,68.47,125354,Axis Small Cap Fund,Small Cap
2022-04-19,67.71,125354,Axis Small Cap Fund,Small Cap
2022-04-20,67.88,125354,Axis Small Cap Fund,Small Cap
2022-04-21,68.44,125354,Axis Small Cap Fund,Small Cap
2022-04-22,68.35,125354,Axis Small Cap Fund,Small Cap
2022-04-25,67.28,125354,Axis Small Cap Fund,Small Cap
2022-04-26,67.94,125354,Axis Small Cap Fund,Small Cap
2022-04-27,67.76,125354,Axis Small Cap Fund,Small Cap
2022-04-28,68.34,125354,Axis Small Cap Fund,Small Cap
2022-04-29,67.65,125354,Axis Small Cap Fund,Small Cap
2022-05-02,67.31,125354,Axis Small Cap Fund,Small Cap
2022-05-04,66.24,125354,Axis Small Cap Fund,Small Cap
2022-05-05,66.1,125354,Axis Small Cap Fund,Small Cap
2022-05-06,64.7,125354,Axis Small Cap Fund,Small Cap
2022-05-09,64.25,125354,Axis Small Cap Fund,Small Cap
2022-05-10,63.34,125354,Axis Small Cap Fund,Small Cap
2022-05-11,62.24,125354,Axis Small Cap Fund,Small Cap
2022-05-12,61.48,125354,Axis Small Cap Fund,Small Cap
2022-05-13,61.91,125354,Axis Small Cap Fund,Small Cap
2022-05-16,62.31,125354,Axis Small Cap Fund,Small Cap
2022-05-17,63.45,125354,Axis Small Cap Fund,Small Cap
2022-05-18,63.83,125354,Axis Small Cap Fund,Small Cap
2022-05-19,62.98,125354,Axis Small Cap Fund,Small Cap
2022-05-20,63.96,125354,Axis Small Cap Fund,Small Cap
2022-05-23,63.68,125354,Axis Small Cap Fund,Small Cap
2022-05-24,63.1,125354,Axis Small Cap Fund,Small Cap
2022-05-25,61.96,125354,Axis Small Cap Fund,Small Cap
2022-05-26,62.2,125354,Axis Small Cap Fund,Small Cap
2022-05-27,62.79,125354,Axis Small Cap Fund,Small Cap
2022-05-30,63.85,125354,Axis Small Cap Fund,Small Cap
2022-05-31,64.2,125354,Axis Small Cap Fund,Small Cap
2022-06-01,64.69,125354,Axis Small Cap Fund,Small Cap
2022-06-02,64.87,125354,Axis Small Cap Fund,Small Cap
2022-06-03,64.21,125354,Axis Small Cap Fund,Small Cap
2022-06-06,64.07,125354,Axis Small Cap Fund,Small Cap
2022-06-07,63.77,125354,Axis Small Cap Fund,Small Cap
2022-06-08,63.55,125354,Axis Small Cap Fund,Small Cap
2022-06-09,63.6,125354,Axis Small Cap Fund,Small Cap
2022-06-10,63.15,125354,Axis Small Cap Fund,Small Cap
2022-06-13,61.86,125354,Axis Small Cap Fund,Small Cap
2022-06-14,61.93,125354,Axis Small Cap Fund,Small Cap
2022-06-15,62.15,125354,Axis Small Cap Fund,Small Cap
2022-06-16,61.24,125354,Axis Small Cap Fund,Small Cap
2022-06-17,60.56,125354,Axis Small Cap Fund,Small Cap
2022-06-20,59.94,125354,Axis Small Cap Fund,Small Cap
2022-06-21,60.68,125354,Axis Small Cap Fund,Small Cap
2022-06-22,60.52,125354,Axis Small Cap Fund,Small Cap
2022-06-23,61.2,125354,Axis Small Cap Fund,Small Cap
2022-06-24,61.78,125354,Axis Small Cap Fund,Small Cap
2022-06-27,62.53,125354,Axis Small Cap Fund,Small Cap
2022-06-28,62.76,125354,Axis Small Cap Fund,Small Cap
2022-06-29,62.43,125354,Axis Small Cap Fund,Small Cap
2022-06-30,62.33,125354,Axis Small Cap Fund,Small Cap
2022-07-01,62.4,125354,Axis Small Cap Fund,Small Cap
2022-07-04,62.57,125354,Axis Small Cap Fund,Small Cap
2022-07-05,62.71,125354,Axis Small Cap Fund,Small Cap
2022-07-06,63.12,125354,Axis Small Cap Fund,Small Cap
2022-07-07,63.52,125354,Axis Small Cap Fund,Small Cap
2022-07-08,63.68,125354,Axis Small Cap Fund,Small Cap
2022-07-11,64.05,125354,Axis Small Cap Fund,Small Cap
2022-07-12,63.97,125354,Axis Small Cap Fund,Small Cap
2022-07-13,63.93,125354,Axis Small Cap Fund,Small Cap
2022-07-14,63.45,125354,Axis Small Cap Fund,Small Cap
2022-07-15,63.95,125354,Axis Small Cap Fund,Small Cap
2022-07-18,64.65,125354,Axis Small Cap Fund,Small Cap
2022-07-19,65.12,125354,Axis Small Cap Fund,Small Cap
2022-07-20,65.34,125354,Axis Small Cap Fund,Small Cap
2022-07-21,65.65,125354,Axis Small Cap Fund,Small Cap
2022-07-22,65.83,125354,Axis Small Cap Fund,Small Cap
2022-07-25,66.05,125354,Axis Small Cap Fund,Small Cap
2022-07-26,65.49,125354,Axis Small Cap Fund,Small Cap
2022-07-27,65.62,125354,Axis Small Cap Fund,Small Cap
2022-07-28,66.19,125354,Axis Small Cap Fund,Small Cap
2022-07-29,66.95,125354,Axis Small Cap Fund,Small Cap
2022-08-01,67.53,125354,Axis Small Cap Fund,Small Cap
2022-08-02,67.69,125354,Axis Small Cap Fund,Small Cap
2022-08-03,67.6,125354,Axis Small Cap Fund,Small Cap
2022-08-04,67.84,125354,Axis Small Cap Fund,Small Cap
2022-08-05,67.98,125354,Axis Small Cap Fund,Small Cap
2022-08-08,68.33,125354,Axis Small Cap Fund,Small Cap
2022-08-10,68.91,125354,Axis Small Cap Fund,Small Cap
2022-08-11,69.06,125354,Axis Small Cap Fund,Small Cap
2022-08-12,69.21,125354,Axis Small Cap Fund,Small Cap
2022-08-16,69.46,125354,Axis Small Cap Fund,Small Cap
2022-08-17,69.59,125354,Axis Small Cap Fund,Small Cap
2022-08-18,69.71,125354,Axis Small Cap Fund,Small Cap
2022-08-19,68.95,125354,Axis Small Cap Fund,Small Cap
2022-08-22,68.38,125354,Axis Small Cap Fund,Small Cap
2022-08-23,69.07,125354,Axis Small Cap Fund,Small Cap
2022-08-24,69.49,125354,Axis Small Cap Fund,Small Cap
2022-08-25,69.6,125354,Axis Small Cap Fund,Small Cap
2022-08-26,69.69,125354,Axis Small Cap Fund,Small Cap
2022-08-29,69.24,125354,Axis Small Cap Fund,Small Cap
2022-08-30,70.04,125354,Axis Small Cap Fund,Small Cap
2022-09-01,70.42,125354,Axis Small Cap Fund,Small Cap
2022-09-02,70.45,125354,Axis Small Cap Fund,Small Cap
2022-09-05,70.62,125354,Axis Small Cap Fund,Small Cap
2022-09-06,70.83,125354,Axis Small Cap Fund,Small Cap
2022-09-07,71.47,125354,Axis Small Cap Fund,Small Cap
2022-09-08,72.03,125354,Axis Small Cap Fund,Small Cap
2022-09-09,72.11,125354,Axis Small Cap Fund,Small Cap
2022-09-12,72.86,125354,Axis Small Cap Fund,Small Cap
2022-09-13,72.9,125354,Axis Small Cap Fund,Small Cap
2022-09-14,73.16,125354,Axis Small Cap Fund,Small Cap
2022-09-15,72.94,125354,Axis Small Cap Fund,Small Cap
2022-09-16,71.86,125354,Axis Small Cap Fund,Small Cap
2022-09-19,71.42,125354,Axis Small Cap Fund,Small Cap
2022-09-20,72.38,125354,Axis Small Cap Fund,Small Cap
2022-09-21,71.92,125354,Axis Small Cap Fund,Small Cap
2022-09-22,72.07,125354,Axis Small Cap Fund,Small Cap
2022-09-23,71.17,125354,Axis Small Cap Fund,Small Cap
2022-09-26,69.88,125354,Axis Small Cap Fund,Small Cap
2022-09-27,70.05,125354,Axis Small Cap Fund,Small Cap
2022-09-28,69.91,125354,Axis Small Cap Fund,Small Cap
2022-09-29,69.99,125354,Axis Small Cap Fund,Small Cap
2022-09-30,70.75,125354,Axis Small Cap Fund,Small Cap
2022-10-03,70.34,125354,Axis Small Cap Fund,Small Cap
2022-10-04,70.77,125354,Axis Small Cap Fund,Small Cap
2022-10-06,71.43,125354,Axis Small Cap Fund,Small Cap
2022-10-07,71.67,125354,Axis Small Cap Fund,Small Cap
2022-10-10,71.4,125354,Axis Small Cap Fund,Small Cap
2022-10-11,70.59,125354,Axis Small Cap Fund,Small Cap
2022-10-12,70.8,125354,Axis Small Cap Fund,Small Cap
2022-10-13,70.63,125354,Axis Small Cap Fund,Small Cap
2022-10-14,70.85,125354,Axis Small Cap Fund,Small Cap
2022-10-17,70.97,125354,Axis Small Cap Fund,Small Cap
2022-10-18,71.46,125354,Axis Small Cap Fund,Small Cap
2022-10-19,71.35,125354,Axis Small Cap Fund,Small Cap
2022-10-20,71.41,125354,Axis Small Cap Fund,Small Cap
2022-10-21,71.02,125354,Axis Small Cap Fund,Small Cap
2022-10-25,71.33,125354,Axis Small Cap Fund,Small Cap
2022-10-27,71.55,125354,Axis Small Cap Fund,Small Cap
2022-10-28,70.98,125354,Axis Small Cap Fund,Small Cap
2022-10-31,71.03,125354,Axis Small Cap Fund,Small Cap
2022-11-01,71.19,125354,Axis Small Cap Fund,Small Cap
2022-11-02,71.41,125354,Axis Small Cap Fund,Small Cap
2022-11-03,71.42,125354,Axis Small Cap Fund,Small Cap
2022-11-04,71.28,125354,Axis Small Cap Fund,Small Cap
2022-11-07,71.66,125354,Axis Small Cap Fund,Small Cap
2022-11-09,71.34,125354,Axis Small Cap Fund,Small Cap
2022-11-10,71.03,125354,Axis Small Cap Fund,Small Cap
2022-11-11,71.23,125354,Axis Small Cap Fund,Small Cap
2022-11-14,71.47,125354,Axis Small Cap Fund,Small Cap
2022-11-15,71.48,125354,Axis Small Cap Fund,Small Cap
2022-11-16,71.44,125354,Axis Small Cap Fund,Small Cap
2022-11-17,71.21,125354,Axis Small Cap Fund,Small Cap
2022-11-18,70.97,125354,Axis Small Cap Fund,Small Cap
2022-11-21,71.11,125354,Axis Small Cap Fund,Small Cap
2022-11-22,70.88,125354,Axis Small Cap Fund,Small Cap
2022-11-23,71.43,125354,Axis Small Cap Fund,Small Cap
2022-11-24,71.76,125354,Axis Small Cap Fund,Small Cap
2022-11-25,71.83,125354,Axis Small Cap Fund,Small Cap
2022-11-28,72.13,125354,Axis Small Cap Fund,Small Cap
2022-11-29,72.08,125354,Axis Small Cap Fund,Small Cap
2022-11-30,72.45,125354,Axis Small Cap Fund,Small Cap
2022-12-01,73.07,125354,Axis Small Cap Fund,Small Cap
2022-12-02,73.43,125354,Axis Small Cap Fund,Small Cap
2022-12-05,73.59,125354,Axis Small Cap Fund,Small Cap
2022-12-06,73.39,125354,Axis Small Cap Fund,Small Cap
2022-12-07,72.96,125354,Axis Small Cap Fund,Small Cap
2022-12-08,73.3,125354,Axis Small Cap Fund,Small Cap
2022-12-09,72.65,125354,Axis Small Cap Fund,Small Cap
2022-12-12,72.91,125354,Axis Small Cap Fund,Small Cap
2022-12-13,72.95,125354,Axis Small Cap Fund,Small Cap
2022-12-14,73.5,125354,Axis Small Cap Fund,Small Cap
2022-12-15,72.93,125354,Axis Small Cap Fund,Small Cap
2022-12-16,72.51,125354,Axis Small Cap Fund,Small Cap
2022-12-19,72.65,125354,Axis Small Cap Fund,Small Cap
2022-12-20,72.75,125354,Axis Small Cap Fund,Small Cap
2022-12-21,71.98,125354,Axis Small Cap Fund,Small Cap
2022-12-22,71.1,125354,Axis Small Cap Fund,Small Cap
2022-12-23,69.22,125354,Axis Small Cap Fund,Small Cap
2022-12-26,70.58,125354,Axis Small Cap Fund,Small Cap
2022-12-27,71.27,125354,Axis Small Cap Fund,Small Cap
2022-12-28,71.26,125354,Axis Small Cap Fund,Small Cap
2022-12-29,71.27,125354,Axis Small Cap Fund,Small Cap
2022-12-30,71.66,125354,Axis Small Cap Fund,Small Cap
2023-01-02,72.01,125354,Axis Small Cap Fund,Small Cap
2023-01-03,71.95,125354,Axis Small Cap Fund,Small Cap
2023-01-04,71.49,125354,Axis Small Cap Fund,Small Cap
2023-01-05,71.56,125354,Axis Small Cap Fund,Small Cap
2023-01-06,71.07,125354,Axis Small Cap Fund,Small Cap
2023-01-09,71.27,125354,Axis Small Cap Fund,Small Cap
2023-01-10,71.07,125354,Axis Small Cap Fund,Small Cap
2023-01-11,71.18,125354,Axis Small Cap Fund,Small Cap
2023-01-12,71.24,125354,Axis Small Cap Fund,Small Cap
2023-01-13,71.54,125354,Axis Small Cap Fund,Small Cap
2023-01-16,71.52,125354,Axis Small Cap Fund,Small Cap
2023-01-17,71.43,125354,Axis Small Cap Fund,Small Cap
2023-01-18,71.39,125354,Axis Small Cap Fund,Small Cap
2023-01-19,71.34,125354,Axis Small Cap Fund,Small Cap
2023-01-20,71.13,125354,Axis Small Cap Fund,Small Cap
2023-01-23,71.17,125354,Axis Small Cap Fund,Small Cap
2023-01-24,71.07,125354,Axis Small Cap Fund,Small Cap
2023-01-25,70.75,125354,Axis Small Cap Fund,Small Cap
2023-01-27,69.87,125354,Axis Small Cap Fund,Small Cap
2023-01-30,70.14,125354,Axis Small Cap Fund,Small Cap
2023-01-31,71.12,125354,Axis Small Cap Fund,Small Cap
2023-02-01,70.84,125354,Axis Small Cap Fund,Small Cap
2023-02-02,71.31,125354,Axis Small Cap Fund,Small Cap
2023-02-03,71.24,125354,Axis Small Cap Fund,Small Cap
2023-02-06,71.52,125354,Axis Small Cap Fund,Small Cap
2023-02-07,71.74,125354,Axis Small Cap Fund,Small Cap
2023-02-08,72.27,125354,Axis Small Cap Fund,Small Cap
2023-02-09,71.9,125354,Axis Small Cap Fund,Small Cap
2023-02-10,72.05,125354,Axis Small Cap Fund,Small Cap
2023-02-13,71.21,125354,Axis Small Cap Fund,Small Cap
2023-02-14,70.85,125354,Axis Small Cap Fund,Small Cap
2023-02-15,71.05,125354,Axis Small Cap Fund,Small Cap
2023-02-16,71.57,125354,Axis Small Cap Fund,Small Cap
2023-02-17,71.4,125354,Axis Small Cap Fund,Small Cap
2023-02-20,71.32,125354,Axis Small Cap Fund,Small Cap
2023-02-21,71.03,125354,Axis Small Cap Fund,Small Cap
2023-02-22,70.54,125354,Axis Small Cap Fund,Small Cap
2023-02-23,70.44,125354,Axis Small Cap Fund,Small Cap
2023-02-24,70.6,125354,Axis Small Cap Fund,Small Cap
2023-02-27,70.01,125354,Axis Small Cap Fund,Small Cap
2023-02-28,69.88,125354,Axis Small Cap Fund,Small Cap
2023-03-01,70.49,125354,Axis Small Cap Fund,Small Cap
2023-03-02,70.3,125354,Axis Small Cap Fund,Small Cap
2023-03-03,70.62,125354,Axis Small Cap Fund,Small Cap
2023-03-06,70.98,125354,Axis Small Cap Fund,Small Cap
2023-03-08,70.99,125354,Axis Small Cap Fund,Small Cap
2023-03-09,70.82,125354,Axis Small Cap Fund,Small Cap
2023-03-10,70.5,125354,Axis Small Cap Fund,Small Cap
2023-03-13,69.62,125354,Axis Small Cap Fund,Small Cap
2023-03-14,69.09,125354,Axis Small Cap Fund,Small Cap
2023-03-15,69.01,125354,Axis Small Cap Fund,Small Cap
2023-03-16,68.55,125354,Axis Small Cap Fund,Small Cap
2023-03-17,68.99,125354,Axis Small Cap Fund,Small Cap
2023-03-20,68.76,125354,Axis Small Cap Fund,Small Cap
2023-03-21,68.81,125354,Axis Small Cap Fund,Small Cap
2023-03-22,69.08,125354,Axis Small Cap Fund,Small Cap
2023-03-23,69.09,125354,Axis Small Cap Fund,Small Cap
2023-03-24,68.26,125354,Axis Small Cap Fund,Small Cap
2023-03-27,67.76,125354,Axis Small Cap Fund,Small Cap
2023-03-28,67.56,125354,Axis Small Cap Fund,Small Cap
2023-03-29,68.5,125354,Axis Small Cap Fund,Small Cap
2023-03-31,69.53,125354,Axis Small Cap Fund,Small Cap
2023-04-03,69.83,125354,Axis Small Cap Fund,Small Cap
2023-04-05,69.92,125354,Axis Small Cap Fund,Small Cap
2023-04-06,70.14,125354,Axis Small Cap Fund,Small Cap
2023-04-10,70.53,125354,Axis Small Cap Fund,Small Cap
2023-04-11,70.94,125354,Axis Small Cap Fund,Small Cap
2023-04-12,71.28,125354,Axis Small Cap Fund,Small Cap
2023-04-13,71.37,125354,Axis Small Cap Fund,Small Cap
2023-04-17,71.31,125354,Axis Small Cap Fund,Small Cap
2023-04-18,71.3,125354,Axis Small Cap Fund,Small Cap
2023-04-19,71.11,125354,Axis Small Cap Fund,Small Cap
2023-04-20,71.14,125354,Axis Small Cap Fund,Small Cap
2023-04-21,71.14,125354,Axis Small Cap Fund,Small Cap
2023-04-24,71.4,125354,Axis Small Cap Fund,Small Cap
2023-04-25,71.44,125354,Axis Small Cap Fund,Small Cap
2023-04-26,71.66,125354,Axis Small Cap Fund,Small Cap
2023-04-27,71.97,125354,Axis Small Cap Fund,Small Cap
2023-04-28,72.6,125354,Axis Small Cap Fund,Small Cap
2023-05-02,72.7,125354,Axis Small Cap Fund,Small Cap
2023-05-03,72.99,125354,Axis Small Cap Fund,Small Cap
2023-05-04,73.61,125354,Axis Small Cap Fund,Small Cap
2023-05-05,73.49,125354,Axis Small Cap Fund,Small Cap
2023-05-08,73.8,125354,Axis Small Cap Fund,Small Cap
2023-05-09,73.87,125354,Axis Small Cap Fund,Small Cap
2023-05-10,74.1,125354,Axis Small Cap Fund,Small Cap
2023-05-11,74.52,125354,Axis Small Cap Fund,Small Cap
2023-05-12,74.39,125354,Axis Small Cap Fund,Small Cap
2023-05-15,74.78,125354,Axis Small Cap Fund,Small Cap
2023-05-16,75.17,125354,Axis Small Cap Fund,Small Cap
2023-05-17,75.5,125354,Axis Small Cap Fund,Small Cap
2023-05-18,75.37,125354,Axis Small Cap Fund,Small Cap
2023-05-19,75.56,125354,Axis Small Cap Fund,Small Cap
2023-05-22,75.7,125354,Axis Small Cap Fund,Small Cap
2023-05-23,75.68,125354,Axis Small Cap Fund,Small Cap
2023-05-24,75.9,125354,Axis Small Cap Fund,Small Cap
2023-05-25,76.17,125354,Axis Small Cap Fund,Small Cap
2023-05-26,76.49,125354,Axis Small Cap Fund,Small Cap
2023-05-29,76.66,125354,Axis Small Cap Fund,Small Cap
2023-05-30,76.79,125354,Axis Small Cap Fund,Small Cap
2023-05-31,77.13,125354,Axis Small Cap Fund,Small Cap
2023-06-01,77.45,125354,Axis Small Cap Fund,Small Cap
2023-06-02,77.87,125354,Axis Small Cap Fund,Small Cap
2023-06-05,78.15,125354,Axis Small Cap Fund,Small Cap
2023-06-06,78.65,125354,Axis Small Cap Fund,Small Cap
2023-06-07,79.44,125354,Axis Small Cap Fund,Small Cap
2023-06-08,79.05,125354,Axis Small Cap Fund,Small Cap
2023-06-09,78.84,125354,Axis Small Cap Fund,Small Cap
2023-06-12,79.21,125354,Axis Small Cap Fund,Small Cap
2023-06-13,79.69,125354,Axis Small Cap Fund,Small Cap
2023-06-14,80.11,125354,Axis Small Cap Fund,Small Cap
2023-06-15,80.29,125354,Axis Small Cap Fund,Small Cap
2023-06-16,80.92,125354,Axis Small Cap Fund,Small Cap
2023-06-19,81.1,125354,Axis Small Cap Fund,Small Cap
2023-06-20,81.29,125354,Axis Small Cap Fund,Small Cap
2023-06-21,81.49,125354,Axis Small Cap Fund,Small Cap
2023-06-22,81.16,125354,Axis Small Cap Fund,Small Cap
2023-06-23,80.19,125354,Axis Small Cap Fund,Small Cap
2023-06-26,80.62,125354,Axis Small Cap Fund,Small Cap
2023-06-27,81.22,125354,Axis Small Cap Fund,Small Cap
2023-06-28,81.12,125354,Axis Small Cap Fund,Small Cap
2023-06-30,81.28,125354,Axis Small Cap Fund,Small Cap
2023-07-03,81.23,125354,Axis Small Cap Fund,Small Cap
2023-07-04,81.28,125354,Axis Small Cap Fund,Small Cap
2023-07-05,81.45,125354,Axis Small Cap Fund,Small Cap
2023-07-06,82.03,125354,Axis Small Cap Fund,Small Cap
2023-07-07,81.89,125354,Axis Small Cap Fund,Small Cap
2023-07-10,81.76,125354,Axis Small Cap Fund,Small Cap
2023-07-11,82.23,125354,Axis Small Cap Fund,Small Cap
2023-07-12,82.66,125354,Axis Small Cap Fund,Small Cap
2023-07-13,82.58,125354,Axis Small Cap Fund,Small Cap
2023-07-14,83.28,125354,Axis Small Cap Fund,Small Cap
2023-07-17,83.5,125354,Axis Small Cap Fund,Small Cap
2023-07-18,82.86,125354,Axis Small Cap Fund,Small Cap
2023-07-19,83.3,125354,Axis Small Cap Fund,Small Cap
2023-07-20,83.21,125354,Axis Small Cap Fund,Small Cap
2023-07-21,82.71,125354,Axis Small Cap Fund,Small Cap
2023-07-24,82.87,125354,Axis Small Cap Fund,Small Cap
2023-07-25,82.73,125354,Axis Small Cap Fund,Small Cap
2023-07-26,82.55,125354,Axis Small Cap Fund,Small Cap
2023-07-27,82.8,125354,Axis Small Cap Fund,Small Cap
2023-07-28,82.88,125354,Axis Small Cap Fund,Small Cap
2023-07-31,84.04,125354,Axis Small Cap Fund,Small Cap
2023-08-01,84.36,125354,Axis Small Cap Fund,Small Cap
2023-08-02,83.44,125354,Axis Small Cap Fund,Small Cap
2023-08-03,83.46,125354,Axis Small Cap Fund,Small Cap
2023-08-04,84.08,125354,Axis Small Cap Fund,Small Cap
2023-08-07,84.08,125354,Axis Small Cap Fund,Small Cap
2023-08-08,83.99,125354,Axis Small Cap Fund,Small Cap
2023-08-09,84.18,125354,Axis Small Cap Fund,Small Cap
2023-08-10,83.9,125354,Axis Small Cap Fund,Small Cap
2023-08-11,83.96,125354,Axis Small Cap Fund,Small Cap
2023-08-14,83.61,125354,Axis Small Cap Fund,Small Cap
2023-08-16,83.6,125354,Axis Small Cap Fund,Small Cap
2023-08-17,83.95,125354,Axis Small Cap Fund,Small Cap
2023-08-18,83.73,125354,Axis Small Cap Fund,Small Cap
2023-08-21,84.3,125354,Axis Small Cap Fund,Small Cap
2023-08-22,84.74,125354,Axis Small Cap Fund,Small Cap
2023-08-23,85.07,125354,Axis Small Cap Fund,Small Cap
2023-08-24,85.41,125354,Axis Small Cap Fund,Small Cap
2023-08-25,85.3,125354,Axis Small Cap Fund,Small Cap
2023-08-28,85.47,125354,Axis Small Cap Fund,Small Cap
2023-08-29,86.0,125354,Axis Small Cap Fund,Small Cap
2023-08-30,86.2,125354,Axis Small Cap Fund,Small Cap
2023-08-31,86.99,125354,Axis Small Cap Fund,Small Cap
2023-09-01,87.29,125354,Axis Small Cap Fund,Small Cap
2023-09-04,87.98,125354,Axis Small Cap Fund,Small Cap
2023-09-05,88.33,125354,Axis Small Cap Fund,Small Cap
2023-09-06,88.27,125354,Axis Small Cap Fund,Small Cap
2023-09-07,88.77,125354,Axis Small Cap Fund,Small Cap
2023-09-08,89.27,125354,Axis Small Cap Fund,Small Cap
2023-09-11,89.89,125354,Axis Small Cap Fund,Small Cap
2023-09-12,87.84,125354,Axis Small Cap Fund,Small Cap
2023-09-13,87.92,125354,Axis Small Cap Fund,Small Cap
2023-09-14,88.97,125354,Axis Small Cap Fund,Small Cap
2023-09-15,89.01,125354,Axis Small Cap Fund,Small Cap
2023-09-18,88.44,125354,Axis Small Cap Fund,Small Cap
2023-09-20,88.1,125354,Axis Small Cap Fund,Small Cap
2023-09-21,87.4,125354,Axis Small Cap Fund,Small Cap
2023-09-22,87.2,125354,Axis Small Cap Fund,Small Cap
2023-09-25,87.36,125354,Axis Small Cap Fund,Small Cap
2023-09-26,87.52,125354,Axis Small Cap Fund,Small Cap
2023-09-27,87.88,125354,Axis Small Cap Fund,Small Cap
2023-09-29,87.72,125354,Axis Small Cap Fund,Small Cap
2023-10-03,88.15,125354,Axis Small Cap Fund,Small Cap
2023-10-04,87.57,125354,Axis Small Cap Fund,Small Cap
2023-10-05,88.25,125354,Axis Small Cap Fund,Small Cap
2023-10-06,88.51,125354,Axis Small Cap Fund,Small Cap
2023-10-09,87.48,125354,Axis Small Cap Fund,Small Cap
2023-10-10,88.31,125354,Axis Small Cap Fund,Small Cap
2023-10-11,88.88,125354,Axis Small Cap Fund,Small Cap
2023-10-12,89.06,125354,Axis Small Cap Fund,Small Cap
2023-10-13,89.27,125354,Axis Small Cap Fund,Small Cap
2023-10-16,89.15,125354,Axis Small Cap Fund,Small Cap
2023-10-17,89.59,125354,Axis Small Cap Fund,Small Cap
2023-10-18,89.5,125354,Axis Small Cap Fund,Small Cap
2023-10-19,89.36,125354,Axis Small Cap Fund,Small Cap
2023-10-20,88.78,125354,Axis Small Cap Fund,Small Cap
2023-10-23,86.62,125354,Axis Small Cap Fund,Small Cap
2023-10-25,85.95,125354,Axis Small Cap Fund,Small Cap
2023-10-26,85.45,125354,Axis Small Cap Fund,Small Cap
2023-10-27,87.11,125354,Axis Small Cap Fund,Small Cap
2023-10-30,87.45,125354,Axis Small Cap Fund,Small Cap
2023-10-31,87.41,125354,Axis Small Cap Fund,Small Cap
2023-11-01,87.59,125354,Axis Small Cap Fund,Small Cap
2023-11-02,87.97,125354,Axis Small Cap Fund,Small Cap
2023-11-03,89.11,125354,Axis Small Cap Fund,Small Cap
2023-11-06,90.02,125354,Axis Small Cap Fund,Small Cap
2023-11-07,90.03,125354,Axis Small Cap Fund,Small Cap
